,Link,Preco,Localizacao,Area_Util_m2,Quartos,Suites,Vagas_Garagem
873,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-314-1161429,2400000.0,BRASÍLIA - ASA NORTE,160,4.0,2.0,2.0
874,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-416-1228257,1200000.0,BRASÍLIA - ASA SUL,90,3.0,1.0,
875,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-d-1182147,3400000.0,BRASÍLIA - NOROESTE,262,4.0,3.0,3.0
876,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-202-bloco-l-1206749,3100000.0,BRASÍLIA - ASA SUL,195,4.0,2.0,1.0
877,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-shtn-1223001,1500000.0,BRASÍLIA - ASA NORTE,72,2.0,1.0,
878,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-k-1210638,2649689.0,BRASÍLIA - NOROESTE,202,3.0,1.0,3.0
879,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-410-1160718,800000.0,BRASÍLIA - ASA SUL,86,3.0,1.0,
880,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-octogonal-brasilia-df-aos-08-bloco-a-1165906,1249999.0,BRASÍLIA - OCTOGONAL,86,3.0,1.0,1.0
881,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-lago-norte-brasilia-df-ca-02-1189965,495000.0,BRASÍLIA - LAGO NORTE,52,1.0,1.0,1.0
882,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-105-bloco-d-1154235,5568616.0,BRASÍLIA - NOROESTE,298,4.0,4.0,4.0
883,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-313-bloco-e-840092,1420000.0,BRASÍLIA - ASA NORTE,120,3.0,1.0,1.0
884,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-316-1219441,1950000.0,BRASÍLIA - ASA SUL,158,3.0,1.0,1.0
885,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-411-bloco-q-685966,910000.0,BRASÍLIA - ASA NORTE,95,2.0,1.0,
886,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-park-sul-brasilia-df-sgcv-lote-27-1217836,1320000.0,BRASÍLIA - PARK SUL,74,2.0,2.0,
887,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-203-1091675,1100000.0,BRASÍLIA - ASA SUL,74,2.0,1.0,
888,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-304-bloco-b-1113443,10000000.0,BRASÍLIA - NOROESTE,500,4.0,4.0,5.0
889,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-310-1219904,2950000.0,BRASÍLIA - NOROESTE,154,3.0,3.0,3.0
890,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-409-bloco-m-1208380,820000.0,BRASÍLIA - ASA NORTE,96,4.0,1.0,
891,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-110-1207922,1780000.0,BRASÍLIA - ASA NORTE,112,2.0,1.0,1.0
892,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-lago-norte-brasilia-df-ca-02-1153074,345000.0,BRASÍLIA - LAGO NORTE,31,1.0,,1.0
893,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-noroeste-brasilia-df-crnw-510-bloco-a-lote-2-1224803,520000.0,BRASÍLIA - NOROESTE,31,1.0,1.0,1.0
894,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-19-1232281,5474379.0,BRASÍLIA - PARK SUL,372,4.0,4.0,4.0
895,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-106-946813,7400000.0,BRASÍLIA - NOROESTE,486,4.0,4.0,5.0
896,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-407-1172415,1200000.0,BRASÍLIA - ASA SUL,110,3.0,,
897,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-105-bloco-d-1170908,4500000.0,BRASÍLIA - NOROESTE,292,4.0,4.0,4.0
898,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sudoeste-brasilia-df-eqsw-304-504-1040019,735000.0,BRASÍLIA - SUDOESTE,67,1.0,,
899,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-115-bloco-b-1100895,2195000.0,BRASÍLIA - ASA NORTE,167,4.0,1.0,1.0
900,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-park-sul-brasilia-df-sgcv-lote-10-253040,567631.0,BRASÍLIA - PARK SUL,34,1.0,,1.0
901,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-1017848,1490000.0,BRASÍLIA - PARK SUL,134,3.0,3.0,2.0
902,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-309-bloco-b-1214135,2444000.0,BRASÍLIA - NOROESTE,175,3.0,1.0,3.0
903,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-112-1200488,1560000.0,BRASÍLIA - ASA NORTE,137,3.0,1.0,1.0
904,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-300-bloco-k-1105626,5800000.0,BRASÍLIA - SUDOESTE,370,4.0,3.0,4.0
905,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-109-bloco-c-1215145,1899000.0,BRASÍLIA - ASA SUL,136,3.0,1.0,1.0
906,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-207-bloco-f-1095168,2480000.0,BRASÍLIA - ASA SUL,175,3.0,2.0,1.0
907,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-shcgn-712-1143511,1200000.0,BRASÍLIA - ASA NORTE,108,3.0,1.0,
908,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-309-bloco-c-1153516,5990022.0,BRASÍLIA - NOROESTE,401,4.0,4.0,4.0
909,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-k-1210612,2144321.0,BRASÍLIA - NOROESTE,125,3.0,3.0,2.0
910,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-407-bloco-o-1192165,730000.0,BRASÍLIA - ASA SUL,73,2.0,,
911,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-108-bloco-f-815691,1200000.0,BRASÍLIA - NOROESTE,83,2.0,1.0,2.0
912,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-k-1113900,2595000.0,BRASÍLIA - NOROESTE,203,3.0,1.0,3.0
913,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-316-bloco-h-1225502,739000.0,BRASÍLIA - ASA NORTE,61,2.0,,
914,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-sgan-914-1193852,380000.0,BRASÍLIA - ASA NORTE,44,1.0,,
915,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-306-945235,2400000.0,BRASÍLIA - ASA SUL,178,3.0,1.0,
916,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-405-bloco-p-1140326,915000.0,BRASÍLIA - ASA NORTE,78,3.0,1.0,
917,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-norte-brasilia-df-cln-115-1204614,420000.0,BRASÍLIA - ASA NORTE,42,1.0,,
918,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-102-1199053,3199000.0,BRASÍLIA - NOROESTE,199,4.0,4.0,2.0
919,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-105-1154504,4500000.0,BRASÍLIA - NOROESTE,292,4.0,4.0,4.0
920,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-sgan-912-1228918,330000.0,BRASÍLIA - ASA NORTE,25,1.0,,1.0
921,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sudoeste-brasilia-df-sqsw-504-1137017,1150000.0,BRASÍLIA - SUDOESTE,65,2.0,,1.0
922,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-213-bloco-g-1191179,4500000.0,BRASÍLIA - ASA NORTE,268,3.0,3.0,3.0
923,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-311-bloco-a-1234231,1410000.0,BRASÍLIA - ASA NORTE,94,3.0,1.0,1.0
924,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-303-bloco-h-1153475,2077140.0,BRASÍLIA - NOROESTE,159,2.0,1.0,3.0
925,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-303-1188738,1120000.0,BRASÍLIA - ASA NORTE,78,2.0,1.0,1.0
926,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-norte-brasilia-df-sgan-911-1207762,307500.0,BRASÍLIA - ASA NORTE,26,1.0,1.0,1.0
927,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-500-1053714,2250000.0,BRASÍLIA - SUDOESTE,144,4.0,4.0,3.0
928,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-norte-brasilia-df-sgan-914-1225525,379000.0,BRASÍLIA - ASA NORTE,34,1.0,1.0,1.0
929,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-112-bloco-j-1218118,1690000.0,BRASÍLIA - ASA NORTE,131,3.0,1.0,
930,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-303-bloco-h-1105373,2347670.0,BRASÍLIA - NOROESTE,185,2.0,1.0,3.0
931,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-108-1209873,1580000.0,BRASÍLIA - ASA NORTE,124,3.0,1.0,1.0
932,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-208-1206192,1830000.0,BRASÍLIA - ASA NORTE,124,4.0,1.0,2.0
933,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-shcgn-712-bloco-a-1143649,999000.0,BRASÍLIA - ASA NORTE,115,3.0,1.0,
934,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-cln-411-bloco-c-1142770,230000.0,BRASÍLIA - ASA NORTE,19,1.0,,
935,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-500-1015442,2758779.0,BRASÍLIA - SUDOESTE,146,4.0,4.0,2.0
936,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sudoeste-brasilia-df-sqsw-303-1075906,1100000.0,BRASÍLIA - SUDOESTE,79,2.0,2.0,1.0
937,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-octogonal-brasilia-df-aos-05-bloco-d-1205267,1780000.0,BRASÍLIA - OCTOGONAL,125,4.0,1.0,1.0
938,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-sqnw-310-987553,690000.0,BRASÍLIA - NOROESTE,40,1.0,,1.0
939,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sudoeste-brasilia-df-ccsw-3-lote-1-bloco-b-1203184,1159000.0,BRASÍLIA - SUDOESTE,74,2.0,1.0,1.0
940,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-410-1208954,820000.0,BRASÍLIA - ASA SUL,55,2.0,,
941,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-19-1232961,5700000.0,BRASÍLIA - PARK SUL,404,4.0,4.0,1.0
942,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-411-1208496,850000.0,BRASÍLIA - ASA SUL,89,3.0,1.0,
943,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-310-1172206,1150000.0,BRASÍLIA - ASA NORTE,84,3.0,1.0,1.0
944,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-311-905320,1470000.0,BRASÍLIA - ASA NORTE,110,3.0,1.0,2.0
945,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-clnw-10-11-lote-d-1017752,429000.0,BRASÍLIA - NOROESTE,34,1.0,1.0,1.0
946,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-315-1225303,2150000.0,BRASÍLIA - ASA SUL,172,3.0,1.0,1.0
947,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-crs-514-1201065,515000.0,BRASÍLIA - ASA SUL,50,2.0,,
948,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-norte-brasilia-df-cln-115-bloco-b-1228462,245000.0,BRASÍLIA - ASA NORTE,25,1.0,,
949,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-213-bloco-f-1174167,1450000.0,BRASÍLIA - ASA NORTE,110,3.0,1.0,1.0
950,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-211-bloco-f-1192462,2180000.0,BRASÍLIA - ASA NORTE,202,2.0,2.0,1.0
951,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1130550,880000.0,BRASÍLIA - ASA SUL,49,1.0,1.0,1.0
952,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-500-1232876,3959430.0,BRASÍLIA - SUDOESTE,172,4.0,4.0,3.0
953,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-109-1226332,2250000.0,BRASÍLIA - ASA SUL,148,4.0,1.0,1.0
954,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-bloco-e-1050769,4550000.0,BRASÍLIA - NOROESTE,301,4.0,4.0,4.0
955,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-212-bloco-j-1219368,2199000.0,BRASÍLIA - ASA NORTE,178,2.0,1.0,
956,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-21-1214339,1950000.0,BRASÍLIA - PARK SUL,129,4.0,4.0,2.0
957,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-309-1150468,1890000.0,BRASÍLIA - NOROESTE,148,2.0,1.0,2.0
958,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sudoeste-brasilia-df-qrsw-4-bloco-b-3-1204625,690000.0,BRASÍLIA - SUDOESTE,62,2.0,,
959,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-lago-norte-brasilia-df-ca-09-1215192,690000.0,BRASÍLIA - LAGO NORTE,69,1.0,1.0,1.0
960,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-k-1148617,2790000.0,BRASÍLIA - NOROESTE,185,4.0,4.0,3.0
961,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-jardins-mangueiral-brasilia-df-qc-7-1173273,295000.0,BRASÍLIA - JARDINS MANGUEIRAL,50,2.0,,1.0
962,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-106-916523,2149000.0,BRASÍLIA - ASA NORTE,189,4.0,1.0,1.0
963,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-park-sul-brasilia-df-sgcv-lote-10-1217843,850000.0,BRASÍLIA - PARK SUL,50,1.0,1.0,2.0
964,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-203-bloco-g-1147239,1599000.0,BRASÍLIA - ASA NORTE,100,3.0,1.0,1.0
965,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-987506,2100000.0,BRASÍLIA - PARK SUL,129,4.0,2.0,2.0
966,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-1140022,2570000.0,BRASÍLIA - NOROESTE,160,4.0,2.0,3.0
967,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-211-1232048,1650000.0,BRASÍLIA - ASA SUL,120,3.0,1.0,1.0
968,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-lago-norte-brasilia-df-ca-09-1179939,530000.0,BRASÍLIA - LAGO NORTE,53,2.0,1.0,1.0
969,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-sgan-914-1207080,295000.0,BRASÍLIA - ASA NORTE,29,1.0,,1.0
970,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-112-1215222,1570000.0,BRASÍLIA - ASA NORTE,137,3.0,1.0,1.0
971,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-i-1119260,1300000.0,BRASÍLIA - NOROESTE,84,2.0,2.0,1.0
972,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-309-bloco-f-1177797,1070000.0,BRASÍLIA - ASA NORTE,73,2.0,1.0,1.0
973,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-park-sul-brasilia-df-sgcv-1211992,989000.0,BRASÍLIA - PARK SUL,64,2.0,1.0,1.0
974,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-scrn-712-713-bloco-g-1142053,519000.0,BRASÍLIA - ASA NORTE,41,2.0,,
975,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-306-1218835,2100000.0,BRASÍLIA - ASA SUL,136,2.0,1.0,
976,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-302-bloco-d-1206626,1380000.0,BRASÍLIA - NOROESTE,71,2.0,2.0,1.0
977,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-203-1183046,990000.0,BRASÍLIA - ASA SUL,63,2.0,,
978,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-norte-brasilia-df-cln-413-1216547,335000.0,BRASÍLIA - ASA NORTE,25,1.0,,
979,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-norte-brasilia-df-sgan-911-modulo-g--1213501,385000.0,BRASÍLIA - ASA NORTE,25,1.0,,1.0
980,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-106-bloco-j-1136825,1840000.0,BRASÍLIA - NOROESTE,111,3.0,1.0,2.0
981,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-402-1232749,1400000.0,BRASÍLIA - ASA NORTE,141,2.0,,2.0
982,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sudoeste-brasilia-df-ccsw-1-lote-4-bloco-b-879647,611000.0,BRASÍLIA - SUDOESTE,26,1.0,1.0,1.0
983,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-bloco-d-1114893,2570000.0,BRASÍLIA - NOROESTE,160,4.0,2.0,3.0
984,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-sudoeste-brasilia-df-ccsw-5-1232750,469000.0,BRASÍLIA - SUDOESTE,27,1.0,1.0,1.0
985,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-lago-norte-brasilia-df-ca-02-1139433,335000.0,BRASÍLIA - LAGO NORTE,32,1.0,1.0,1.0
986,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-209-1167429,1080000.0,BRASÍLIA - ASA NORTE,90,3.0,1.0,1.0
987,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-207-1108694,1350000.0,BRASÍLIA - ASA SUL,108,3.0,1.0,1.0
988,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-300-bloco-f-1102647,2480000.0,BRASÍLIA - SUDOESTE,200,3.0,2.0,
989,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-311-1104598,4500000.0,BRASÍLIA - NOROESTE,3,3.0,3.0,4.0
990,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-311-1119969,1470000.0,BRASÍLIA - ASA NORTE,110,3.0,1.0,2.0
991,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-104-1172418,1395000.0,BRASÍLIA - NOROESTE,85,2.0,1.0,2.0
992,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-jardins-mangueiral-brasilia-df-qc-9-1224662,295000.0,BRASÍLIA - JARDINS MANGUEIRAL,50,2.0,,1.0
993,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sces-trecho-4-1220447,2600000.0,BRASÍLIA - ASA SUL,121,2.0,1.0,
994,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-norte-brasilia-df-cln-114-1213208,340000.0,BRASÍLIA - ASA NORTE,38,1.0,,
995,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-215-bloco-b-1107327,2399000.0,BRASÍLIA - ASA NORTE,175,3.0,3.0,2.0
996,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-301-bloco-d-1150137,3490000.0,BRASÍLIA - SUDOESTE,287,5.0,5.0,4.0
997,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-crnw-510-bloco-b-lote-6-1139170,625000.0,BRASÍLIA - NOROESTE,34,1.0,1.0,1.0
998,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-109-bloco-g-832268,4200000.0,BRASÍLIA - ASA NORTE,343,4.0,4.0,3.0
999,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-215-1034043,1380000.0,BRASÍLIA - ASA NORTE,130,4.0,1.0,1.0
